query_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity_count
q000011,-0.28476166406252,-0.27714755348954595,-0.26819291037100523,-0.2836590571354801,-0.28373635013901083,-0.18353101604563452,0.14316524674298448,-0.010778683750136646,-0.14667568028788314,0.12521525411916115,0.2202648041735851,0.26279249726961096,,-0.24732122989773286,-0.2780831461848005,-0.18048393269057486
q000012,-0.1491242201283339,-0.1397528198712925,-0.13241848857417038,-0.15294613031216742,-0.15367046533979928,-0.11629362610125199,-0.03186312458671301,-0.10782847100385548,-0.16211909815860934,0.15474459799737458,0.07654438149728211,0.17978395469080102,,-0.11318450380610416,-0.162613652336518,-0.06314180925103285
q000013,-0.3390406422783415,-0.3310267206459388,-0.31763059141453176,-0.342007517880902,-0.3426413443771091,-0.21070929800412472,0.10304715049068527,-0.05591212489412177,-0.17838103355242843,0.08985416308155288,0.2552898568953356,0.3340007241445317,,-0.2964774446432347,-0.3158031298478729,-0.2259427466255407
q000014,-0.17519766716983137,-0.16786429524911334,-0.15663073273696618,-0.17907129574814187,-0.17969511874502653,-0.1334014334031779,0.02297809611843796,-0.07666674614261157,-0.16117832496208623,0.12660447027053517,0.10807594247645963,0.1817027898834712,,-0.13886823576483026,-0.17128787782570662,-0.07156642214796739
q000015,-0.3452342617157895,-0.3394752490138545,-0.3294090528419842,-0.3463491924111073,-0.3465461507851538,-0.20797030862537558,0.16673940179741412,-0.010382303938140389,-0.12776157272069744,0.12680451450786828,0.2756687181573509,0.3121692696502558,,-0.32238275980443765,-0.3463963010239355,-0.2583483261657025
q000016,-0.018524021577206857,-0.008572690938379429,0.00048719705473328467,-0.019535297897673127,-0.020048199736218412,-0.067402074242967,-0.03113309979992872,-0.06895775511012174,-0.1438670028074081,0.14104027695736882,-0.04041956626203339,0.07531933520100509,,0.01869439136404255,-0.02485965673755391,0.08536761944601982
q000017,-0.0793677984617556,-0.07328427349283613,-0.0640692219362948,-0.08174287552579122,-0.08206902182923592,-0.062481970544967846,-0.000188093558413757,-0.034896732676412516,-0.05857438035890119,0.15287927258950873,0.02018284767599098,0.16634801108234132,,-0.08920335158142736,-0.1427146321114031,-0.017814166115347176
q000018,0.1189348345207643,0.1284070173315861,0.136513269920315,0.11555994815169106,0.11475565253442274,-0.0007299547106738639,-0.140409019478797,-0.11099991546030484,-0.10531109122808008,0.12008862633923341,-0.16914781258531664,-0.02833919806573304,,0.1343573836485859,0.07829699698104267,0.18617801434713036
q000019,0.05981241294686599,0.07052812004275096,0.07799359413542195,0.05749479131176659,0.056826327578934924,-0.023870464452241943,-0.11398506182166701,-0.10848276201902805,-0.14712799921189793,0.10847572528595457,-0.13038793871709073,0.015488837711332734,,0.10456681661806262,0.05988606004171905,0.1602337313670128
q000020,0.028360862644051375,0.03672832525171089,0.04630192077330436,0.022393346297127647,0.021383067323596704,-0.01576809267707219,-0.19834953190874072,-0.1681139630348416,-0.11958809974869344,0.09708910836703653,-0.0903387366537282,0.041952867085255065,,0.037193634872653994,-0.011737546917935632,0.08896562539271112
q000021,-0.37514871445951625,-0.36855389449917103,-0.36057108859604875,-0.3730294263537508,-0.3730373956786526,-0.22152598089353923,0.2235213430826516,0.02660775041780747,-0.15979741329609679,0.10113159603265298,0.306641788641453,0.31656832779749805,,-0.31286550852053185,-0.31935994494093806,-0.2367247177817707
q000022,-0.4985607297171794,-0.4912255837900342,-0.4788848737972512,-0.498200185001134,-0.49813857200881767,-0.2761583038737103,0.2531983227333606,0.01254319548412053,-0.14463945114463136,0.1300760619033655,0.40573060227763896,0.4703090389851677,,-0.4569104622286342,-0.46244831587962093,-0.36660155759785495
q000023,-0.48458053625824365,-0.4751073013595138,-0.4644449284856407,-0.48482957774133006,-0.48518295536710576,-0.2718123468168557,0.21593703979034984,-0.012608338609033475,-0.18164199386668256,0.13021726269772527,0.39646733256926614,0.43905681105880356,,-0.41936265904525144,-0.4350435294669281,-0.3305731790144252
q000024,-0.4405769842072231,-0.43321614260777797,-0.42046029120556627,-0.440663039299878,-0.44097981998649843,-0.26289419270418646,0.22864766738138045,0.005945381432904394,-0.16160942282751004,0.12104704602499243,0.3600917755238525,0.3919212397715624,,-0.3881866003208862,-0.4116576595851633,-0.2975563484666316
q000025,-0.4827645689353972,-0.47367402822315896,-0.4598012840888977,-0.4808367709356486,-0.48074703855495016,-0.267314545743936,0.24083291604936327,0.010379381022689371,-0.1312287345966174,0.15169827864131136,0.3922335455985754,0.44558313218363865,,-0.43462183468667587,-0.4444812236404364,-0.35923029198519185
q000026,-0.40173362439534677,-0.3946766913195925,-0.3778788367128395,-0.3999625054908647,-0.39997432724599147,-0.24458526817289833,0.22077296564437351,0.010927734395450547,-0.15403048235329247,0.11132627894310616,0.32916987315433155,0.34435384076919806,,-0.353442268867935,-0.3736954511434296,-0.26215661009930213
q000027,-0.40184356864620563,-0.395749476160761,-0.38843704530150325,-0.3960534962290277,-0.3954862611772912,-0.21303381353764272,0.2578196144968873,0.06114638084475048,-0.07041899721899553,0.0811719525295301,0.3448841606524213,0.32583450638413375,,-0.3668585841043069,-0.3742575807791596,-0.31559640881564394
q000028,-0.3887234072271273,-0.3835128174522231,-0.3729248675026566,-0.3856432483233721,-0.385405304634886,-0.2264391226662062,0.22973911800316726,0.02969788550092345,-0.10178544512520997,0.09504688254570376,0.3336012755347394,0.3215705856108441,,-0.36207887733939237,-0.3744739465272604,-0.2995637382677264
q000029,-0.411419617182391,-0.40346244076692944,-0.3912814225317593,-0.41100901205145124,-0.4112048049783359,-0.24937219231613147,0.20655258193846995,-0.003001879274914437,-0.17340660809533703,0.12527526197448965,0.3249443705450491,0.3753917838146267,,-0.3662289364269736,-0.39765466685158746,-0.27418930882124637
q000030,-0.24885595395476817,-0.24135814981376813,-0.22465355117741098,-0.2463609129199687,-0.24628629987714995,-0.17682684448594968,0.1623026350794884,0.011323428585303972,-0.12541299161003025,0.12233992285026518,0.1839042456125514,0.2232159460897091,,-0.21091909454400512,-0.23680664702641024,-0.12227874384597222
